[2019-07-18 20:52:10 $57703.0]	INFO	Server is reloading all workers now
[2019-07-19 11:25:29 $80463.0]	WARNING	swManager_check_exit_status: worker#13[pid=84869] abnormal exit, status=0, signal=9
[2019-07-19 11:25:29 $80463.0]	WARNING	swManager_check_exit_status: worker#15[pid=84868] abnormal exit, status=0, signal=9
[2019-07-19 11:25:29 $80463.0]	WARNING	swManager_check_exit_status: worker#14[pid=84867] abnormal exit, status=0, signal=9
[2019-07-19 11:25:29 $80463.0]	WARNING	swManager_check_exit_status: worker#12[pid=84866] abnormal exit, status=0, signal=9
[2019-07-19 11:25:29 $80463.0]	WARNING	swManager_check_exit_status: worker#10[pid=84865] abnormal exit, status=0, signal=9
[2019-07-19 11:37:29 $80463.0]	INFO	Server is reloading all workers now
[2019-07-19 11:37:32 ^84912.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-19 11:37:35 $80463.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=84926] exit timeout, forced kill
[2019-07-19 11:37:35 $80463.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=84938] exit timeout, forced kill
[2019-07-19 11:37:35 $80463.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=84933] exit timeout, forced kill
[2019-07-19 11:37:35 $80463.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=84937] exit timeout, forced kill
[2019-07-19 11:37:35 $80463.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=84934] exit timeout, forced kill
[2019-07-19 11:37:35 $80463.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=84936] exit timeout, forced kill
[2019-07-19 11:37:35 $80463.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=84935] exit timeout, forced kill
[2019-07-19 11:37:35 $80463.0]	WARNING	swManager_check_exit_status: worker#10[pid=84938] abnormal exit, status=0, signal=9
[2019-07-19 11:37:35 $80463.0]	WARNING	swManager_check_exit_status: worker#12[pid=84937] abnormal exit, status=0, signal=9
[2019-07-19 11:37:35 $80463.0]	WARNING	swManager_check_exit_status: worker#14[pid=84936] abnormal exit, status=0, signal=9
[2019-07-19 11:37:35 $80463.0]	WARNING	swManager_check_exit_status: worker#15[pid=84935] abnormal exit, status=0, signal=9
[2019-07-19 11:37:35 $80463.0]	WARNING	swManager_check_exit_status: worker#13[pid=84934] abnormal exit, status=0, signal=9
[2019-07-19 11:37:35 $80463.0]	WARNING	swManager_check_exit_status: worker#11[pid=84933] abnormal exit, status=0, signal=9
[2019-07-19 16:56:24 $22536.0]	INFO	Server is reloading all workers now
[2019-07-19 16:56:27 *22548.3]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-19 16:56:27 ^22537.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-19 16:56:30 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=22538] exit timeout, forced kill
[2019-07-19 16:56:30 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=22539] exit timeout, forced kill
[2019-07-19 16:56:30 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=22540] exit timeout, forced kill
[2019-07-19 16:56:30 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=22541] exit timeout, forced kill
[2019-07-19 16:56:30 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=22542] exit timeout, forced kill
[2019-07-19 16:56:30 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=22543] exit timeout, forced kill
[2019-07-19 16:56:30 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=22544] exit timeout, forced kill
[2019-07-19 16:56:30 $22536.0]	WARNING	swManager_check_exit_status: worker#11[pid=22540] abnormal exit, status=0, signal=9
[2019-07-19 16:56:30 $22536.0]	WARNING	swManager_check_exit_status: worker#14[pid=22543] abnormal exit, status=0, signal=9
[2019-07-19 16:56:30 $22536.0]	WARNING	swManager_check_exit_status: worker#15[pid=22544] abnormal exit, status=0, signal=9
[2019-07-19 16:56:30 $22536.0]	WARNING	swManager_check_exit_status: worker#13[pid=22542] abnormal exit, status=0, signal=9
[2019-07-19 16:56:30 $22536.0]	WARNING	swManager_check_exit_status: worker#12[pid=22541] abnormal exit, status=0, signal=9
[2019-07-19 16:56:30 $22536.0]	WARNING	swManager_check_exit_status: worker#10[pid=22539] abnormal exit, status=0, signal=9
[2019-07-19 16:56:31 $22536.0]	INFO	Server is reloading all workers now
[2019-07-19 16:56:34 ^23909.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-19 16:56:37 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=23921] exit timeout, forced kill
[2019-07-19 16:56:37 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=23937] exit timeout, forced kill
[2019-07-19 16:56:37 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=23931] exit timeout, forced kill
[2019-07-19 16:56:37 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=23936] exit timeout, forced kill
[2019-07-19 16:56:37 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=23934] exit timeout, forced kill
[2019-07-19 16:56:37 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=23932] exit timeout, forced kill
[2019-07-19 16:56:37 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=23933] exit timeout, forced kill
[2019-07-19 16:56:37 $22536.0]	WARNING	swManager_check_exit_status: worker#10[pid=23937] abnormal exit, status=0, signal=9
[2019-07-19 16:56:37 $22536.0]	WARNING	swManager_check_exit_status: worker#12[pid=23936] abnormal exit, status=0, signal=9
[2019-07-19 16:56:37 $22536.0]	WARNING	swManager_check_exit_status: worker#13[pid=23934] abnormal exit, status=0, signal=9
[2019-07-19 16:56:37 $22536.0]	WARNING	swManager_check_exit_status: worker#15[pid=23933] abnormal exit, status=0, signal=9
[2019-07-19 16:56:37 $22536.0]	WARNING	swManager_check_exit_status: worker#14[pid=23932] abnormal exit, status=0, signal=9
[2019-07-19 16:56:37 $22536.0]	WARNING	swManager_check_exit_status: worker#11[pid=23931] abnormal exit, status=0, signal=9
[2019-07-19 16:57:01 $22536.0]	INFO	Server is reloading all workers now
[2019-07-19 16:57:04 ^23946.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-19 16:57:07 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=23955] exit timeout, forced kill
[2019-07-19 16:57:07 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=23966] exit timeout, forced kill
[2019-07-19 16:57:07 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=23971] exit timeout, forced kill
[2019-07-19 16:57:07 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=23967] exit timeout, forced kill
[2019-07-19 16:57:07 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=23968] exit timeout, forced kill
[2019-07-19 16:57:07 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=23970] exit timeout, forced kill
[2019-07-19 16:57:07 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=23969] exit timeout, forced kill
[2019-07-19 16:57:07 $22536.0]	WARNING	swManager_check_exit_status: worker#11[pid=23971] abnormal exit, status=0, signal=9
[2019-07-19 16:57:07 $22536.0]	WARNING	swManager_check_exit_status: worker#14[pid=23970] abnormal exit, status=0, signal=9
[2019-07-19 16:57:07 $22536.0]	WARNING	swManager_check_exit_status: worker#15[pid=23969] abnormal exit, status=0, signal=9
[2019-07-19 16:57:07 $22536.0]	WARNING	swManager_check_exit_status: worker#13[pid=23968] abnormal exit, status=0, signal=9
[2019-07-19 16:57:07 $22536.0]	WARNING	swManager_check_exit_status: worker#12[pid=23967] abnormal exit, status=0, signal=9
[2019-07-19 16:57:07 $22536.0]	WARNING	swManager_check_exit_status: worker#10[pid=23966] abnormal exit, status=0, signal=9
[2019-07-19 16:57:08 $22536.0]	INFO	Server is reloading all workers now
[2019-07-19 16:57:11 ^24059.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-19 16:57:14 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=24068] exit timeout, forced kill
[2019-07-19 16:57:14 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=24084] exit timeout, forced kill
[2019-07-19 16:57:14 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=24079] exit timeout, forced kill
[2019-07-19 16:57:14 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=24083] exit timeout, forced kill
[2019-07-19 16:57:14 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=24082] exit timeout, forced kill
[2019-07-19 16:57:14 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=24080] exit timeout, forced kill
[2019-07-19 16:57:14 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=24081] exit timeout, forced kill
[2019-07-19 16:57:14 $22536.0]	WARNING	swManager_check_exit_status: worker#10[pid=24084] abnormal exit, status=0, signal=9
[2019-07-19 16:57:14 $22536.0]	WARNING	swManager_check_exit_status: worker#12[pid=24083] abnormal exit, status=0, signal=9
[2019-07-19 16:57:14 $22536.0]	WARNING	swManager_check_exit_status: worker#13[pid=24082] abnormal exit, status=0, signal=9
[2019-07-19 16:57:14 $22536.0]	WARNING	swManager_check_exit_status: worker#15[pid=24081] abnormal exit, status=0, signal=9
[2019-07-19 16:57:14 $22536.0]	WARNING	swManager_check_exit_status: worker#14[pid=24080] abnormal exit, status=0, signal=9
[2019-07-19 16:57:14 $22536.0]	WARNING	swManager_check_exit_status: worker#11[pid=24079] abnormal exit, status=0, signal=9
[2019-07-19 16:57:16 $22536.0]	INFO	Server is reloading all workers now
[2019-07-19 16:57:19 ^24095.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-19 16:57:22 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=24106] exit timeout, forced kill
[2019-07-19 16:57:22 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=24113] exit timeout, forced kill
[2019-07-19 16:57:22 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=24118] exit timeout, forced kill
[2019-07-19 16:57:22 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=24114] exit timeout, forced kill
[2019-07-19 16:57:22 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=24115] exit timeout, forced kill
[2019-07-19 16:57:22 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=24117] exit timeout, forced kill
[2019-07-19 16:57:22 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=24116] exit timeout, forced kill
[2019-07-19 16:57:22 $22536.0]	WARNING	swManager_check_exit_status: worker#11[pid=24118] abnormal exit, status=0, signal=9
[2019-07-19 16:57:22 $22536.0]	WARNING	swManager_check_exit_status: worker#14[pid=24117] abnormal exit, status=0, signal=9
[2019-07-19 16:57:22 $22536.0]	WARNING	swManager_check_exit_status: worker#15[pid=24116] abnormal exit, status=0, signal=9
[2019-07-19 16:57:22 $22536.0]	WARNING	swManager_check_exit_status: worker#13[pid=24115] abnormal exit, status=0, signal=9
[2019-07-19 16:57:22 $22536.0]	WARNING	swManager_check_exit_status: worker#12[pid=24114] abnormal exit, status=0, signal=9
[2019-07-19 16:57:22 $22536.0]	WARNING	swManager_check_exit_status: worker#10[pid=24113] abnormal exit, status=0, signal=9
[2019-07-19 16:57:24 $22536.0]	INFO	Server is reloading all workers now
[2019-07-19 16:57:27 ^24135.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-19 16:57:30 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=24142] exit timeout, forced kill
[2019-07-19 16:57:30 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=24160] exit timeout, forced kill
[2019-07-19 16:57:30 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=24155] exit timeout, forced kill
[2019-07-19 16:57:30 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=24159] exit timeout, forced kill
[2019-07-19 16:57:30 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=24158] exit timeout, forced kill
[2019-07-19 16:57:30 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=24156] exit timeout, forced kill
[2019-07-19 16:57:30 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=24157] exit timeout, forced kill
[2019-07-19 16:57:30 $22536.0]	WARNING	swManager_check_exit_status: worker#10[pid=24160] abnormal exit, status=0, signal=9
[2019-07-19 16:57:30 $22536.0]	WARNING	swManager_check_exit_status: worker#12[pid=24159] abnormal exit, status=0, signal=9
[2019-07-19 16:57:30 $22536.0]	WARNING	swManager_check_exit_status: worker#13[pid=24158] abnormal exit, status=0, signal=9
[2019-07-19 16:57:30 $22536.0]	WARNING	swManager_check_exit_status: worker#15[pid=24157] abnormal exit, status=0, signal=9
[2019-07-19 16:57:30 $22536.0]	WARNING	swManager_check_exit_status: worker#14[pid=24156] abnormal exit, status=0, signal=9
[2019-07-19 16:57:30 $22536.0]	WARNING	swManager_check_exit_status: worker#11[pid=24155] abnormal exit, status=0, signal=9
[2019-07-19 16:57:33 $22536.0]	INFO	Server is reloading all workers now
[2019-07-19 16:57:36 ^24165.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-19 16:57:39 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=24184] exit timeout, forced kill
[2019-07-19 16:57:39 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=24191] exit timeout, forced kill
[2019-07-19 16:57:39 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=24196] exit timeout, forced kill
[2019-07-19 16:57:39 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=24192] exit timeout, forced kill
[2019-07-19 16:57:39 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=24193] exit timeout, forced kill
[2019-07-19 16:57:39 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=24195] exit timeout, forced kill
[2019-07-19 16:57:39 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=24194] exit timeout, forced kill
[2019-07-19 16:57:39 $22536.0]	WARNING	swManager_check_exit_status: worker#10[pid=24191] abnormal exit, status=0, signal=9
[2019-07-19 16:57:39 $22536.0]	WARNING	swManager_check_exit_status: worker#11[pid=24196] abnormal exit, status=0, signal=9
[2019-07-19 16:57:39 $22536.0]	WARNING	swManager_check_exit_status: worker#14[pid=24195] abnormal exit, status=0, signal=9
[2019-07-19 16:57:39 $22536.0]	WARNING	swManager_check_exit_status: worker#15[pid=24194] abnormal exit, status=0, signal=9
[2019-07-19 16:57:39 $22536.0]	WARNING	swManager_check_exit_status: worker#13[pid=24193] abnormal exit, status=0, signal=9
[2019-07-19 16:57:39 $22536.0]	WARNING	swManager_check_exit_status: worker#12[pid=24192] abnormal exit, status=0, signal=9
[2019-07-19 16:57:44 $22536.0]	INFO	Server is reloading all workers now
[2019-07-19 16:57:47 ^24215.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-19 16:57:50 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=24222] exit timeout, forced kill
[2019-07-19 16:57:50 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=24241] exit timeout, forced kill
[2019-07-19 16:57:50 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=24242] exit timeout, forced kill
[2019-07-19 16:57:50 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=24246] exit timeout, forced kill
[2019-07-19 16:57:50 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=24245] exit timeout, forced kill
[2019-07-19 16:57:50 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=24243] exit timeout, forced kill
[2019-07-19 16:57:50 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=24244] exit timeout, forced kill
[2019-07-19 16:57:50 $22536.0]	WARNING	swManager_check_exit_status: worker#10[pid=24241] abnormal exit, status=0, signal=9
[2019-07-19 16:57:50 $22536.0]	WARNING	swManager_check_exit_status: worker#12[pid=24246] abnormal exit, status=0, signal=9
[2019-07-19 16:57:50 $22536.0]	WARNING	swManager_check_exit_status: worker#13[pid=24245] abnormal exit, status=0, signal=9
[2019-07-19 16:57:50 $22536.0]	WARNING	swManager_check_exit_status: worker#15[pid=24244] abnormal exit, status=0, signal=9
[2019-07-19 16:57:50 $22536.0]	WARNING	swManager_check_exit_status: worker#14[pid=24243] abnormal exit, status=0, signal=9
[2019-07-19 16:57:50 $22536.0]	WARNING	swManager_check_exit_status: worker#11[pid=24242] abnormal exit, status=0, signal=9
[2019-07-19 16:58:12 $22536.0]	INFO	Server is reloading all workers now
[2019-07-19 16:58:15 ^24271.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-19 16:58:18 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=24282] exit timeout, forced kill
[2019-07-19 16:58:18 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=24289] exit timeout, forced kill
[2019-07-19 16:58:18 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=24294] exit timeout, forced kill
[2019-07-19 16:58:18 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=24290] exit timeout, forced kill
[2019-07-19 16:58:18 $22536.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=24291] exit timeout, forced kill
